1	50	4.608309745788574

1	100	9.419722318649292

1	50	4.807960271835327

1	100	9.614304780960083

1	500	46.244789361953735

1	1000	93.75200200080872

1	5000	466.5263226032257

1	10000	938.9367589950562

1	78980	7356.7907502651215

5	50	4.817436933517456

5	100	9.553638219833374

5	500	47.98162841796875

5	1000	93.47681951522827

5	5000	470.7951443195343

5	10000	941.6241457462311

5	78980	7368.029762744904

10	50	4.650207996368408

10	100	9.25282883644104

10	500	46.59223222732544

10	1000	93.71097183227539

10	5000	468.04273891448975

10	10000	970.923796415329

10	78980	7582.93493771553

50	50	4.641595125198364

50	100	9.175260543823242

50	500	47.04969024658203

50	1000	92.73375964164734

50	5000	471.20672726631165

50	10000	935.7892408370972

50	78980	7356.8925948143005

100	50	4.765882968902588

100	100	9.270669937133789

100	500	46.481664419174194

100	1000	94.54012250900269

100	5000	466.36744379997253

100	10000	932.0240619182587

100	78980	7359.811549901962

500	50	4.904322862625122

500	100	9.683722972869873

500	500	47.20049238204956

500	1000	93.80535197257996

500	5000	477.39169359207153

500	10000	944.1781299114227

500	78980	7410.222652196884

1000	50	4.646996736526489

1000	100	9.359073400497437

1000	500	47.146507263183594

1000	1000	94.40319800376892

1000	5000	500.07381772994995

1000	10000	940.2296369075775

1000	78980	7738.666043996811

10000	50	4.843388080596924

10000	100	10.348381757736206

10000	500	48.42441272735596

10000	1000	96.58311462402344

10000	5000	487.73855924606323

10000	10000	987.1808009147644

10000	78980	7817.653584480286

